,id,quantity,order_id,product_id,price,name,order_datetime
50240,50241,1,3087,73,5.95,Bombay Aloo,2016-10-06 18:33:00
50241,50242,1,12575,72,5.95,Chana Masala,2016-10-04 20:42:00
50242,50243,1,11172,72,5.95,Chana Masala,2016-10-04 18:45:00
50243,50244,1,4633,73,5.95,Bombay Aloo,2016-10-04 17:28:00
50244,50245,1,11173,74,5.95,Saag Aloo,2016-10-04 12:39:00
50245,50246,1,12882,81,5.95,Mushroom Bhajee,2016-10-04 12:35:00
50246,50247,1,12298,74,5.95,Saag Aloo,2016-10-03 22:30:00
50247,50248,1,11174,79,5.95,Aloo Gobi,2016-10-02 20:19:00
50248,50249,1,4635,88,5.95,COBRA (660ML),2016-10-02 19:38:00
50249,50250,1,12883,65,5.95,Tarka Dall,2016-10-02 19:08:00
50250,50251,1,12883,72,5.95,Chana Masala,2016-10-02 19:08:00
50251,50252,1,11175,73,5.95,Bombay Aloo,2016-10-02 18:03:00
50252,50253,1,7721,73,5.95,Bombay Aloo,2016-10-02 17:42:00
50253,50254,1,5480,73,5.95,Bombay Aloo,2016-10-02 17:00:00
50254,50255,1,4636,68,5.95,Chicken Pakora,2016-10-02 16:27:00
50255,50256,1,4636,72,5.95,Chana Masala,2016-10-02 16:27:00
50256,50257,1,4636,73,5.95,Bombay Aloo,2016-10-02 16:27:00
50257,50258,1,11176,82,5.95,Mixed Starter,2016-10-02 13:05:00
50258,50259,1,3091,74,5.95,Saag Aloo,2016-10-01 21:49:00
50259,50260,1,11178,82,5.95,Mixed Starter,2016-10-01 21:25:00
50260,50261,1,11179,74,5.95,Saag Aloo,2016-10-01 20:53:00
50261,50262,2,3092,73,5.95,Bombay Aloo,2016-10-01 19:23:00
50262,50263,1,7723,74,5.95,Saag Aloo,2016-10-01 19:03:00
50263,50264,1,3095,82,5.95,Mixed Starter,2016-10-01 18:59:00
50264,50265,1,3095,74,5.95,Saag Aloo,2016-10-01 18:59:00
50265,50266,1,11181,81,5.95,Mushroom Bhajee,2016-10-01 18:01:00
50266,50267,1,4638,73,5.95,Bombay Aloo,2016-10-01 17:55:00
50267,50268,1,3098,80,5.95,Mixed Vegetable Curry,2016-10-01 17:53:00
50268,50269,1,7724,68,5.95,Chicken Pakora,2016-10-01 13:16:00
50269,50270,1,11182,63,5.95,King Prawn Puree,2016-09-30 23:01:00
50270,50271,1,12576,77,5.95,Cauliflower Bhajee,2016-09-30 20:18:00
50271,50272,1,3100,74,5.95,Saag Aloo,2016-09-30 19:48:00
50272,50273,1,11183,74,5.95,Saag Aloo,2016-09-30 19:48:00
50273,50274,1,3101,79,5.95,Aloo Gobi,2016-09-30 19:31:00
50274,50275,1,7727,79,5.95,Aloo Gobi,2016-09-30 19:27:00
50275,50276,1,5481,82,5.95,Mixed Starter,2016-09-30 19:03:00
50276,50277,1,5481,73,5.95,Bombay Aloo,2016-09-30 19:03:00
50277,50278,1,3104,84,5.95,Brinjal Bhajee,2016-09-30 17:57:00
50278,50279,1,3104,66,5.95,Saag Paneer,2016-09-30 17:57:00
50279,50280,1,3105,82,5.95,Mixed Starter,2016-09-29 21:25:00
50280,50281,1,3105,73,5.95,Bombay Aloo,2016-09-29 21:25:00
50281,50282,1,7728,73,5.95,Bombay Aloo,2016-09-29 21:02:00
50282,50283,1,3106,73,5.95,Bombay Aloo,2016-09-29 18:10:00
50283,50284,1,7729,74,5.95,Saag Aloo,2016-09-29 17:30:00
50284,50285,1,7729,79,5.95,Aloo Gobi,2016-09-29 17:30:00
50285,50286,1,7729,71,5.95,Muttar Paneer,2016-09-29 17:30:00
50286,50287,1,11186,65,5.95,Tarka Dall,2016-09-28 18:10:00
50287,50288,1,3107,74,5.95,Saag Aloo,2016-09-27 21:55:00
50288,50289,1,3107,65,5.95,Tarka Dall,2016-09-27 21:55:00
50289,50290,1,11187,68,5.95,Chicken Pakora,2016-09-27 21:05:00
50290,50291,1,7730,82,5.95,Mixed Starter,2016-09-27 19:55:00
50291,50292,1,7730,80,5.95,Mixed Vegetable Curry,2016-09-27 19:55:00
50292,50293,1,7731,82,5.95,Mixed Starter,2016-09-26 21:18:00
50293,50294,1,7732,72,5.95,Chana Masala,2016-09-26 19:22:00
50294,50295,1,11189,80,5.95,Mixed Vegetable Curry,2016-09-26 17:44:00
50295,50296,1,11189,74,5.95,Saag Aloo,2016-09-26 17:44:00
50296,50297,1,11189,66,5.95,Saag Paneer,2016-09-26 17:44:00
50297,50298,1,11190,74,5.95,Saag Aloo,2016-09-25 18:47:00
50298,50299,1,11191,71,5.95,Muttar Paneer,2016-09-25 18:22:00
50299,50300,1,11191,65,5.95,Tarka Dall,2016-09-25 18:22:00
50300,50301,1,11191,74,5.95,Saag Aloo,2016-09-25 18:22:00
50301,50302,1,11194,83,5.95,Tandoori Fish,2016-09-25 13:41:00
50302,50303,1,11194,86,5.95,King Prawn Butterfly,2016-09-25 13:41:00
50303,50304,1,12884,77,5.95,Cauliflower Bhajee,2016-09-24 21:14:00
50304,50305,2,3110,82,5.95,Mixed Starter,2016-09-24 20:06:00
50305,50306,1,3111,66,5.95,Saag Paneer,2016-09-24 19:50:00
50306,50307,1,3112,66,5.95,Saag Paneer,2016-09-24 18:41:00
50307,50308,1,5482,73,5.95,Bombay Aloo,2016-09-24 18:29:00
50308,50309,1,4642,74,5.95,Saag Aloo,2016-09-24 18:18:00
50309,50310,1,4642,79,5.95,Aloo Gobi,2016-09-24 18:18:00
50310,50311,1,4642,80,5.95,Mixed Vegetable Curry,2016-09-24 18:18:00
50311,50312,1,4643,82,5.95,Mixed Starter,2016-09-24 18:02:00
50312,50313,1,4643,73,5.95,Bombay Aloo,2016-09-24 18:02:00
50313,50314,1,11198,81,5.95,Mushroom Bhajee,2016-09-24 17:38:00
50314,50315,1,7738,72,5.95,Chana Masala,2016-09-23 20:34:00
50315,50316,1,3113,79,5.95,Aloo Gobi,2016-09-23 20:03:00
50316,50317,1,11199,73,5.95,Bombay Aloo,2016-09-23 19:16:00
50317,50318,1,3115,74,5.95,Saag Aloo,2016-09-23 18:48:00
50318,50319,1,4645,86,5.95,King Prawn Butterfly,2016-09-23 18:17:00
50319,50320,1,12885,79,5.95,Aloo Gobi,2016-09-23 18:17:00
50320,50321,1,12885,77,5.95,Cauliflower Bhajee,2016-09-23 18:17:00
50321,50322,1,12885,76,5.95,Saag Bhajee,2016-09-23 18:17:00
50322,50323,1,7739,73,5.95,Bombay Aloo,2016-09-22 18:29:00
50323,50324,1,5483,72,5.95,Chana Masala,2016-09-21 18:51:00
50324,50325,1,5484,72,5.95,Chana Masala,2016-09-21 18:49:00
50325,50326,1,5485,72,5.95,Chana Masala,2016-09-21 18:48:00
50326,50327,1,5486,72,5.95,Chana Masala,2016-09-21 18:45:00
50327,50328,1,5487,72,5.95,Chana Masala,2016-09-21 18:43:00
50328,50329,1,5488,74,5.95,Saag Aloo,2016-09-21 13:13:00
50329,50330,2,5488,65,5.95,Tarka Dall,2016-09-21 13:13:00
50330,50331,1,7740,74,5.95,Saag Aloo,2016-09-20 18:26:00
50331,50332,1,3117,73,5.95,Bombay Aloo,2016-09-19 19:25:00
50332,50333,1,12302,72,5.95,Chana Masala,2016-09-19 18:55:00
50333,50334,1,11202,73,5.95,Bombay Aloo,2016-09-19 18:46:00
50334,50335,2,11203,73,5.95,Bombay Aloo,2016-09-19 18:34:00
50335,50336,1,3119,83,5.95,Tandoori Fish,2016-09-18 19:01:00
50336,50337,1,11205,74,5.95,Saag Aloo,2016-09-18 18:52:00
50337,50338,1,5489,73,5.95,Bombay Aloo,2016-09-18 18:40:00
50338,50339,1,3121,82,5.95,Mixed Starter,2016-09-18 17:43:00
50339,50340,1,4646,68,5.95,Chicken Pakora,2016-09-18 16:23:00
50340,50341,1,4646,82,5.95,Mixed Starter,2016-09-18 16:23:00
50341,50342,1,5490,67,5.95,Baingan Hari Mirch,2016-09-17 22:26:00
50342,50343,1,5490,64,5.95,Bhindi Bhajee,2016-09-17 22:26:00
50343,50344,1,5490,76,5.95,Saag Bhajee,2016-09-17 22:26:00
50344,50345,1,11207,66,5.95,Saag Paneer,2016-09-17 20:22:00
50345,50346,1,12886,70,5.95,Royal Paneer,2016-09-17 19:45:00
50346,50347,1,4647,74,5.95,Saag Aloo,2016-09-17 18:04:00
50347,50348,1,11210,76,5.95,Saag Bhajee,2016-09-17 17:42:00
50348,50349,1,11210,82,5.95,Mixed Starter,2016-09-17 17:42:00
50349,50350,1,11212,74,5.95,Saag Aloo,2016-09-17 17:12:00
50350,50351,1,11213,73,5.95,Bombay Aloo,2016-09-16 19:55:00
50351,50352,1,3122,73,5.95,Bombay Aloo,2016-09-16 18:52:00
50352,50353,1,7743,72,5.95,Chana Masala,2016-09-16 17:56:00
50353,50354,1,5491,73,5.95,Bombay Aloo,2016-09-16 17:28:00
50354,50355,1,5491,66,5.95,Saag Paneer,2016-09-16 17:28:00
50355,50356,2,5492,66,5.95,Saag Paneer,2016-09-16 12:19:00
50356,50357,1,5492,84,5.95,Brinjal Bhajee,2016-09-16 12:19:00
50357,50358,1,12579,81,5.95,Mushroom Bhajee,2016-09-15 18:45:00
50358,50359,1,11214,66,5.95,Saag Paneer,2016-09-15 18:43:00
50359,50360,1,5493,83,5.95,Tandoori Fish,2016-09-14 21:58:00
50360,50361,1,5494,68,5.95,Chicken Pakora,2016-09-12 20:55:00
50361,50362,1,11216,71,5.95,Muttar Paneer,2016-09-12 18:10:00
50362,50363,1,11216,65,5.95,Tarka Dall,2016-09-12 18:10:00
50363,50364,1,3125,80,5.95,Mixed Vegetable Curry,2016-09-12 17:24:00
50364,50365,1,12580,79,5.95,Aloo Gobi,2016-09-11 18:17:00
50365,50366,1,3126,84,5.95,Brinjal Bhajee,2016-09-11 12:55:00
50366,50367,1,3126,66,5.95,Saag Paneer,2016-09-11 12:55:00
50367,50368,1,12887,83,5.95,Tandoori Fish,2016-09-11 12:11:00
50368,50369,1,12888,77,5.95,Cauliflower Bhajee,2016-09-10 21:13:00
50369,50370,1,3127,81,5.95,Mushroom Bhajee,2016-09-10 19:44:00
50370,50371,1,3127,74,5.95,Saag Aloo,2016-09-10 19:44:00
50371,50372,1,3128,73,5.95,Bombay Aloo,2016-09-10 19:38:00
50372,50373,1,7749,86,5.95,King Prawn Butterfly,2016-09-10 19:36:00
50373,50374,1,7749,74,5.95,Saag Aloo,2016-09-10 19:36:00
50374,50375,1,3129,66,5.95,Saag Paneer,2016-09-10 19:27:00
50375,50376,1,7750,68,5.95,Chicken Pakora,2016-09-10 18:23:00
50376,50377,1,7750,74,5.95,Saag Aloo,2016-09-10 18:23:00
50377,50378,1,11218,73,5.95,Bombay Aloo,2016-09-10 18:14:00
50378,50379,1,11218,74,5.95,Saag Aloo,2016-09-10 18:14:00
50379,50380,1,3130,73,5.95,Bombay Aloo,2016-09-10 17:41:00
50380,50381,1,5496,85,5.95,Vegetable Mysore,2016-09-10 13:09:00
50381,50382,1,5496,72,5.95,Chana Masala,2016-09-10 13:09:00
50382,50383,1,7751,73,5.95,Bombay Aloo,2016-09-09 20:23:00
50383,50384,1,5497,73,5.95,Bombay Aloo,2016-09-09 19:26:00
50384,50385,1,3131,73,5.95,Bombay Aloo,2016-09-09 19:00:00
50385,50386,1,12307,79,5.95,Aloo Gobi,2016-09-09 18:43:00
50386,50387,1,7753,74,5.95,Saag Aloo,2016-09-09 18:04:00
50387,50388,1,3132,79,5.95,Aloo Gobi,2016-09-09 16:51:00
50388,50389,1,7754,82,5.95,Mixed Starter,2016-09-08 19:46:00
50389,50390,1,3135,73,5.95,Bombay Aloo,2016-09-06 20:32:00
50390,50391,1,7756,79,5.95,Aloo Gobi,2016-09-06 19:03:00
50391,50392,1,7758,79,5.95,Aloo Gobi,2016-09-06 16:55:00
50392,50393,1,7759,86,5.95,King Prawn Butterfly,2016-09-05 20:01:00
50393,50394,1,11222,73,5.95,Bombay Aloo,2016-09-05 18:18:00
50394,50395,1,11222,70,5.95,Royal Paneer,2016-09-05 18:18:00
50395,50396,1,11223,80,5.95,Mixed Vegetable Curry,2016-09-04 20:26:00
50396,50397,1,11223,78,5.95,Saag Dall,2016-09-04 20:26:00
50397,50398,1,11224,81,5.95,Mushroom Bhajee,2016-09-04 19:32:00
50398,50399,1,3138,80,5.95,Mixed Vegetable Curry,2016-09-04 18:54:00
50399,50400,1,3138,73,5.95,Bombay Aloo,2016-09-04 18:54:00
50400,50401,1,11225,73,5.95,Bombay Aloo,2016-09-04 17:25:00
50401,50402,1,11225,82,5.95,Mixed Starter,2016-09-04 17:25:00
50402,50403,1,3139,66,5.95,Saag Paneer,2016-09-04 13:14:00
50403,50404,1,12889,73,5.95,Bombay Aloo,2016-09-03 22:31:00
50404,50405,1,7762,73,5.95,Bombay Aloo,2016-09-03 21:26:00
50405,50406,1,12582,77,5.95,Cauliflower Bhajee,2016-09-03 20:56:00
50406,50407,1,11227,73,5.95,Bombay Aloo,2016-09-03 18:58:00
50407,50408,1,11227,74,5.95,Saag Aloo,2016-09-03 18:58:00
50408,50409,1,12309,66,5.95,Saag Paneer,2016-09-03 18:58:00
50409,50410,1,3141,82,5.95,Mixed Starter,2016-09-03 18:38:00
50410,50411,1,3141,80,5.95,Mixed Vegetable Curry,2016-09-03 18:38:00
50411,50412,1,5498,74,5.95,Saag Aloo,2016-09-03 18:15:00
50412,50413,1,11228,82,5.95,Mixed Starter,2016-09-03 18:14:00
50413,50414,1,3143,79,5.95,Aloo Gobi,2016-09-03 17:53:00
50414,50415,1,3143,74,5.95,Saag Aloo,2016-09-03 17:53:00
50415,50416,1,5499,73,5.95,Bombay Aloo,2016-09-03 17:49:00
50416,50417,1,3144,66,5.95,Saag Paneer,2016-09-03 17:07:00
50417,50418,1,7764,73,5.95,Bombay Aloo,2016-09-03 16:39:00
50418,50419,1,4655,67,5.95,Baingan Hari Mirch,2016-09-02 18:43:00
50419,50420,1,4655,75,5.95,Aloo Methi,2016-09-02 18:43:00
50420,50421,1,4655,76,5.95,Saag Bhajee,2016-09-02 18:43:00
50421,50422,2,12890,68,5.95,Chicken Pakora,2016-09-02 09:53:00
50422,50423,1,12310,83,5.95,Tandoori Fish,2016-09-01 21:01:00
50423,50424,1,11231,87,5.95,Dall Samba,2016-08-31 21:15:00
50424,50425,1,11232,82,5.95,Mixed Starter,2016-08-31 20:46:00
50425,50426,1,12583,82,5.95,Mixed Starter,2016-08-31 20:39:00
50426,50427,1,11233,81,5.95,Mushroom Bhajee,2016-08-31 19:59:00
50427,50428,1,11234,80,5.95,Mixed Vegetable Curry,2016-08-31 17:48:00
50428,50429,1,11234,73,5.95,Bombay Aloo,2016-08-31 17:48:00
50429,50430,1,3146,73,5.95,Bombay Aloo,2016-08-31 16:11:00
50430,50431,1,3148,88,5.95,COBRA (660ML),2016-08-30 20:33:00
50431,50432,1,3150,86,5.95,King Prawn Butterfly,2016-08-30 19:54:00
50432,50433,1,5502,82,5.95,Mixed Starter,2016-08-30 19:16:00
50433,50434,1,5503,68,5.95,Chicken Pakora,2016-08-29 17:07:00
50434,50435,1,4657,66,5.95,Saag Paneer,2016-08-28 18:46:00
50435,50436,1,11236,76,5.95,Saag Bhajee,2016-08-28 18:27:00
50436,50437,1,7771,79,5.95,Aloo Gobi,2016-08-28 18:23:00
50437,50438,1,7771,73,5.95,Bombay Aloo,2016-08-28 18:23:00
50438,50439,1,12891,77,5.95,Cauliflower Bhajee,2016-08-27 20:48:00
50439,50440,1,3153,72,5.95,Chana Masala,2016-08-27 20:02:00
50440,50441,1,11238,73,5.95,Bombay Aloo,2016-08-27 19:22:00
50441,50442,1,3154,73,5.95,Bombay Aloo,2016-08-27 17:11:00
50442,50443,1,3154,74,5.95,Saag Aloo,2016-08-27 17:11:00
50443,50444,1,7773,72,5.95,Chana Masala,2016-08-26 20:48:00
50444,50445,1,12312,68,5.95,Chicken Pakora,2016-08-26 20:38:00
50445,50446,1,7775,68,5.95,Chicken Pakora,2016-08-26 19:21:00
50446,50447,1,7775,74,5.95,Saag Aloo,2016-08-26 19:21:00
50447,50448,1,7776,73,5.95,Bombay Aloo,2016-08-26 18:08:00
50448,50449,1,7776,74,5.95,Saag Aloo,2016-08-26 18:08:00
50449,50450,1,5505,73,5.95,Bombay Aloo,2016-08-26 18:06:00
50450,50451,1,5506,66,5.95,Saag Paneer,2016-08-26 11:43:00
50451,50452,2,5506,64,5.95,Bhindi Bhajee,2016-08-26 11:43:00
50452,50453,1,11241,79,5.95,Aloo Gobi,2016-08-25 18:24:00
50453,50454,1,11241,87,5.95,Dall Samba,2016-08-25 18:24:00
50454,50455,1,11245,73,5.95,Bombay Aloo,2016-08-24 18:43:00
50455,50456,1,11245,66,5.95,Saag Paneer,2016-08-24 18:43:00
50456,50457,1,11246,65,5.95,Tarka Dall,2016-08-24 15:35:00
50457,50458,1,11247,72,5.95,Chana Masala,2016-08-23 17:56:00
50458,50459,1,12892,65,5.95,Tarka Dall,2016-08-22 20:00:00
50459,50460,1,12313,79,5.95,Aloo Gobi,2016-08-22 19:37:00
50460,50461,1,12313,84,5.95,Brinjal Bhajee,2016-08-22 19:37:00
50461,50462,1,11249,80,5.95,Mixed Vegetable Curry,2016-08-22 19:29:00
50462,50463,1,7780,73,5.95,Bombay Aloo,2016-08-22 18:39:00
50463,50464,1,4661,82,5.95,Mixed Starter,2016-08-21 19:22:00
50464,50465,1,11251,78,5.95,Saag Dall,2016-08-21 19:22:00
50465,50466,1,11251,72,5.95,Chana Masala,2016-08-21 19:22:00
50466,50467,1,11252,78,5.95,Saag Dall,2016-08-21 19:22:00
50467,50468,1,3161,82,5.95,Mixed Starter,2016-08-21 19:21:00
50468,50469,1,3161,73,5.95,Bombay Aloo,2016-08-21 19:21:00
50469,50470,1,3162,74,5.95,Saag Aloo,2016-08-21 19:14:00
50470,50471,1,4662,66,5.95,Saag Paneer,2016-08-21 17:53:00
50471,50472,1,11255,82,5.95,Mixed Starter,2016-08-20 21:01:00
50472,50473,1,3163,77,5.95,Cauliflower Bhajee,2016-08-20 20:53:00
50473,50474,1,3163,70,5.95,Royal Paneer,2016-08-20 20:53:00
50474,50475,1,11256,73,5.95,Bombay Aloo,2016-08-20 20:37:00
50475,50476,1,7783,73,5.95,Bombay Aloo,2016-08-20 20:25:00
50476,50477,1,5508,84,5.95,Brinjal Bhajee,2016-08-20 20:02:00
50477,50478,1,5508,87,5.95,Dall Samba,2016-08-20 20:02:00
50478,50479,1,5508,81,5.95,Mushroom Bhajee,2016-08-20 20:02:00
50479,50480,1,11257,82,5.95,Mixed Starter,2016-08-20 18:55:00
50480,50481,1,3164,86,5.95,King Prawn Butterfly,2016-08-20 18:45:00
50481,50482,1,5510,73,5.95,Bombay Aloo,2016-08-20 18:29:00
50482,50483,1,12893,72,5.95,Chana Masala,2016-08-19 22:57:00
50483,50484,1,7786,70,5.95,Royal Paneer,2016-08-19 21:47:00
50484,50485,1,7787,81,5.95,Mushroom Bhajee,2016-08-19 18:54:00
50485,50486,1,7787,79,5.95,Aloo Gobi,2016-08-19 18:54:00
50486,50487,1,12894,79,5.95,Aloo Gobi,2016-08-19 18:26:00
50487,50488,1,11259,68,5.95,Chicken Pakora,2016-08-19 17:52:00
50488,50489,1,11259,79,5.95,Aloo Gobi,2016-08-19 17:52:00
50489,50490,1,11259,88,5.95,COBRA (660ML),2016-08-19 17:52:00
50490,50491,2,12314,65,5.95,Tarka Dall,2016-08-18 12:08:00
50491,50492,1,12314,82,5.95,Mixed Starter,2016-08-18 12:08:00
50492,50493,1,5511,79,5.95,Aloo Gobi,2016-08-17 20:39:00
50493,50494,1,11260,73,5.95,Bombay Aloo,2016-08-17 19:39:00
50494,50495,1,4666,73,5.95,Bombay Aloo,2016-08-17 17:18:00
50495,50496,1,3167,84,5.95,Brinjal Bhajee,2016-08-17 13:49:00
50496,50497,1,3167,66,5.95,Saag Paneer,2016-08-17 13:49:00
50497,50498,1,11261,71,5.95,Muttar Paneer,2016-08-16 19:52:00
50498,50499,1,11261,76,5.95,Saag Bhajee,2016-08-16 19:52:00
50499,50500,1,5512,83,5.95,Tandoori Fish,2016-08-16 18:13:00
50500,50501,1,5513,73,5.95,Bombay Aloo,2016-08-16 17:44:00
50501,50502,2,3170,73,5.95,Bombay Aloo,2016-08-15 18:28:00
50502,50503,1,3171,71,5.95,Muttar Paneer,2016-08-14 20:04:00
50503,50504,1,11265,76,5.95,Saag Bhajee,2016-08-14 18:46:00
50504,50505,1,4667,66,5.95,Saag Paneer,2016-08-14 18:24:00
50505,50506,1,5515,71,5.95,Muttar Paneer,2016-08-14 18:08:00
50506,50507,1,7789,73,5.95,Bombay Aloo,2016-08-13 21:13:00
50507,50508,1,11266,63,5.95,King Prawn Puree,2016-08-13 20:12:00
50508,50509,1,3172,73,5.95,Bombay Aloo,2016-08-13 18:29:00
50509,50510,1,12586,63,5.95,King Prawn Puree,2016-08-13 12:14:00
50510,50511,1,12895,83,5.95,Tandoori Fish,2016-08-12 22:00:00
50511,50512,1,3173,82,5.95,Mixed Starter,2016-08-12 20:45:00
50512,50513,1,3173,74,5.95,Saag Aloo,2016-08-12 20:45:00
50513,50514,1,3174,79,5.95,Aloo Gobi,2016-08-12 20:04:00
50514,50515,1,11268,86,5.95,King Prawn Butterfly,2016-08-12 18:16:00
50515,50516,1,3175,76,5.95,Saag Bhajee,2016-08-12 18:12:00
50516,50517,2,4669,65,5.95,Tarka Dall,2016-08-12 18:04:00
50517,50518,1,4669,73,5.95,Bombay Aloo,2016-08-12 18:04:00
50518,50519,1,4669,77,5.95,Cauliflower Bhajee,2016-08-12 18:04:00
50519,50520,1,5516,79,5.95,Aloo Gobi,2016-08-11 22:55:00
50520,50521,1,11270,84,5.95,Brinjal Bhajee,2016-08-10 20:04:00
50521,50522,1,11271,66,5.95,Saag Paneer,2016-08-10 19:53:00
50522,50523,1,3178,66,5.95,Saag Paneer,2016-08-10 18:37:00
50523,50524,1,3178,87,5.95,Dall Samba,2016-08-10 18:37:00
50524,50525,1,7794,66,5.95,Saag Paneer,2016-08-09 19:12:00
50525,50526,1,4670,73,5.95,Bombay Aloo,2016-08-09 18:59:00
50526,50527,1,4671,73,5.95,Bombay Aloo,2016-08-08 17:10:00
50527,50528,1,11273,82,5.95,Mixed Starter,2016-08-07 19:38:00
50528,50529,1,7796,73,5.95,Bombay Aloo,2016-08-07 18:30:00
50529,50530,1,7796,82,5.95,Mixed Starter,2016-08-07 18:30:00
50530,50531,1,4672,74,5.95,Saag Aloo,2016-08-07 18:05:00
50531,50532,1,7797,73,5.95,Bombay Aloo,2016-08-06 21:22:00
50532,50533,1,7798,74,5.95,Saag Aloo,2016-08-06 20:29:00
50533,50534,1,12896,65,5.95,Tarka Dall,2016-08-06 19:35:00
50534,50535,1,12896,72,5.95,Chana Masala,2016-08-06 19:35:00
50535,50536,1,5519,68,5.95,Chicken Pakora,2016-08-06 18:35:00
50536,50537,1,12897,85,5.95,Vegetable Mysore,2016-08-06 18:02:00
50537,50538,1,12897,67,5.95,Baingan Hari Mirch,2016-08-06 18:02:00
50538,50539,1,7799,68,5.95,Chicken Pakora,2016-08-05 20:26:00
50539,50540,1,7799,73,5.95,Bombay Aloo,2016-08-05 20:26:00
50540,50541,1,5520,74,5.95,Saag Aloo,2016-08-05 19:07:00
50541,50542,1,7800,79,5.95,Aloo Gobi,2016-08-05 18:34:00
50542,50543,1,3186,86,5.95,King Prawn Butterfly,2016-08-05 18:30:00
50543,50544,1,3186,82,5.95,Mixed Starter,2016-08-05 18:30:00
50544,50545,1,3186,74,5.95,Saag Aloo,2016-08-05 18:30:00
50545,50546,1,7802,74,5.95,Saag Aloo,2016-08-05 18:01:00
50546,50547,1,3187,82,5.95,Mixed Starter,2016-08-05 16:31:00
50547,50548,1,7806,66,5.95,Saag Paneer,2016-08-04 12:26:00
50548,50549,1,7806,65,5.95,Tarka Dall,2016-08-04 12:26:00
50549,50550,1,7806,70,5.95,Royal Paneer,2016-08-04 12:26:00
50550,50551,1,12898,70,5.95,Royal Paneer,2016-08-03 20:38:00
50551,50552,1,7809,74,5.95,Saag Aloo,2016-08-03 19:41:00
50552,50553,1,7810,74,5.95,Saag Aloo,2016-08-03 19:39:00
50553,50554,1,7811,74,5.95,Saag Aloo,2016-08-03 19:35:00
50554,50555,1,3188,82,5.95,Mixed Starter,2016-08-03 19:22:00
50555,50556,1,3188,73,5.95,Bombay Aloo,2016-08-03 19:22:00
50556,50557,1,4673,73,5.95,Bombay Aloo,2016-08-02 18:44:00
50557,50558,1,11281,73,5.95,Bombay Aloo,2016-07-31 17:28:00
50558,50559,1,11282,80,5.95,Mixed Vegetable Curry,2016-07-31 15:15:00
50559,50560,1,11283,83,5.95,Tandoori Fish,2016-07-31 12:51:00
50560,50561,1,11283,86,5.95,King Prawn Butterfly,2016-07-31 12:51:00
50561,50562,1,11284,70,5.95,Royal Paneer,2016-07-31 12:49:00
50562,50563,1,11284,88,5.95,COBRA (660ML),2016-07-31 12:49:00
50563,50564,1,3189,72,5.95,Chana Masala,2016-07-30 20:25:00
50564,50565,1,7814,72,5.95,Chana Masala,2016-07-30 19:25:00
50565,50566,1,3190,79,5.95,Aloo Gobi,2016-07-30 19:18:00
50566,50567,1,4675,79,5.95,Aloo Gobi,2016-07-30 19:01:00
50567,50568,1,11286,81,5.95,Mushroom Bhajee,2016-07-30 18:16:00
50568,50569,1,11287,78,5.95,Saag Dall,2016-07-30 16:43:00
50569,50570,1,11288,80,5.95,Mixed Vegetable Curry,2016-07-29 20:16:00
50570,50571,1,11288,78,5.95,Saag Dall,2016-07-29 20:16:00
50571,50572,1,11288,66,5.95,Saag Paneer,2016-07-29 20:16:00
50572,50573,1,3191,82,5.95,Mixed Starter,2016-07-29 20:09:00
50573,50574,1,11289,79,5.95,Aloo Gobi,2016-07-29 19:29:00
50574,50575,1,11290,73,5.95,Bombay Aloo,2016-07-29 19:11:00
50575,50576,1,3192,86,5.95,King Prawn Butterfly,2016-07-29 17:56:00
50576,50577,1,3199,73,5.95,Bombay Aloo,2016-07-24 18:28:00
50577,50578,1,3201,65,5.95,Tarka Dall,2016-07-23 20:25:00
50578,50579,1,3201,76,5.95,Saag Bhajee,2016-07-23 20:25:00
50579,50580,1,5523,66,5.95,Saag Paneer,2016-07-23 20:02:00
50580,50581,1,7816,70,5.95,Royal Paneer,2016-07-23 18:42:00
50581,50582,1,11297,86,5.95,King Prawn Butterfly,2016-07-22 22:08:00
50582,50583,1,7818,79,5.95,Aloo Gobi,2016-07-22 19:33:00
50583,50584,1,3202,73,5.95,Bombay Aloo,2016-07-22 17:53:00
50584,50585,1,7819,88,5.95,COBRA (660ML),2016-07-22 17:38:00
50585,50586,1,7819,74,5.95,Saag Aloo,2016-07-22 17:38:00
50586,50587,1,7819,72,5.95,Chana Masala,2016-07-22 17:38:00
50587,50588,1,4681,73,5.95,Bombay Aloo,2016-07-22 17:29:00
50588,50589,1,7821,72,5.95,Chana Masala,2016-07-21 21:42:00
50589,50590,1,3203,82,5.95,Mixed Starter,2016-07-21 21:16:00
50590,50591,1,3203,73,5.95,Bombay Aloo,2016-07-21 21:16:00
50591,50592,1,7822,81,5.95,Mushroom Bhajee,2016-07-21 19:41:00
50592,50593,1,7822,78,5.95,Saag Dall,2016-07-21 19:41:00
50593,50594,1,3205,73,5.95,Bombay Aloo,2016-07-21 18:33:00
50594,50595,1,11299,74,5.95,Saag Aloo,2016-07-20 17:43:00
50595,50596,1,3207,81,5.95,Mushroom Bhajee,2016-07-19 19:40:00
50596,50597,1,3207,74,5.95,Saag Aloo,2016-07-19 19:40:00
50597,50598,1,12589,83,5.95,Tandoori Fish,2016-07-19 19:11:00
50598,50599,1,4683,73,5.95,Bombay Aloo,2016-07-19 18:16:00
